Time,VD,VQ,P1Stable,ID,IQ

















0.1,35.527,230.174,-0.596763,0.00174666,-0.00137115,
0.18,65.8982,461.076,-264.47,-0.238082,-0.148218,
0.2,129.828,460.421,-110.337,0.60753,-0.00781225,
0.23,62.7895,623.751,-213.425,-0.251356,-0.318207,
0.26,155.866,613.163,73.3431,-1.67786,-0.67776,
0.3,195.536,1045.51,-297.298,-0.432425,1.97267,
0.33,263.762,1400.72,-1721.54,-3.1208,-3.46335,
0.35,190.924,978.78,-1359.92,-1.45302,1.32276,
0.36,-299.595,-259.009,-806.793,0.348918,0.270459,
0.39,-497.458,-569.813,80.8408,-0.328662,-0.409926,
0.48,-172.132,699.905,-249.846,-0.135395,-0.419573,
0.5,131.883,693.114,-395.347,-0.253061,-0.419014,
0.52,331.566,603.34,-524.814,-0.370994,-0.429116,
0.54,508.664,487.88,-623.542,-0.455457,-0.492555,
0.56,633.454,328.708,-673.818,-0.489485,-0.58797,
0.58,675.776,179.479,-667.797,-0.451917,-0.657389,
0.6,679.913,60.7681,-623.146,-0.42593,-0.664253,
0.62,676.207,-7.72325,-568.06,-0.462272,-0.61642,
0.64,690.904,-29.4886,-525.93,-0.564945,-0.555567,
0.71,692.148,132.588,-581.251,-0.567101,-0.61343,
0.74,638.589,297.369,-658.846,-0.537284,-0.519611,
0.75,601.042,329.482,-684.105,-0.394974,-0.642259,
0.78,495.449,507.202,-720.486,-0.385178,-0.620996,
0.8,376.511,582.084,-712.12,-0.318821,-0.575635,
0.82,250.221,650.16,-678.129,-0.326757,-0.46643,
0.84,109.846,706.597,-623.498,-0.339636,-0.428861,
0.86,-41.8723,727.96,-557.498,-0.31074,-0.461012,
0.88,-189.336,706.457,-484.36,-0.268889,-0.487326,
0.97,-633.12,341.063,-59.1342,-0.269741,-0.37616,
0.99,-670.424,227.352,49.8478,-0.284201,-0.361646,
1.01,-606.286,29.5393,117.571,-0.1302,-0.166541,
1.02,-23.7376,133.694,91.0657,-0.294998,0.0750237,
1.04,136.008,-40.4803,42.7488,0.0518995,-0.0627603,
1.06,1.54211,54.9495,19.18,-0.283967,-0.141296,
1.08,49.4575,-35.9967,-15.5871,-0.405843,0.527214,
1.1,75.7541,-134.376,-21.5297,-0.275136,-0.0207556,
1.11,-20.7615,-46.4244,-8.27453,-0.541945,-0.149065,
1.19,114.494,86.8106,37.4889,-0.253502,-0.182926,
1.2,481.539,494.275,-13.2085,-0.295995,-0.139751,
1.22,-220.449,-655.567,-36.7369,-0.320985,-0.151701,
1.24,-61.8253,692.317,53.3005,-0.308226,-0.118613,
1.26,395.766,-555.29,-75.1418,-0.21805,-0.151643,
1.27,-40.9349,-144.28,-28.0661,-0.00965212,-0.0349278,
1.29,-69.1836,142.663,5.09457,-0.101559,-0.0911478,
1.31,94.2417,-579.359,-11.2592,-0.0279573,0.0213117,
1.32,55.675,-102.914,-12.959,-0.201254,-0.01621,
1.38,376.244,-403.305,2.79974,0.035475,0.00587897,
1.39,393.729,-504.756,-0.522225,-0.071849,-0.118874,
1.41,132.289,509.097,9.00661,-0.0700992,-0.110288,
1.42,297.852,213.864,-0.806756,-0.0244211,0.0172649,
1.44,-464.842,54.0187,-9.1202,0.0176216,0.0435406,
1.45,-70.0113,367.329,0.304996,0.00122815,0.055804,
1.46,-100.928,-326.491,0.459589,0.00142592,-0.000681853,
1.47,-114.86,-517.073,0.286891,-0.00316062,-0.00122754,
1.49,515.968,-206.415,-1.5799,-0.0119521,0.00593003,
1.55,-167.726,466.133,0.319158,0.0015538,0.00116742,
1.55,-167.726,466.133,0.319158,0.0015538,0.00116742,
1.57,-130.38,-87.377,-9.19571,0.00253104,0.000796285,
1.58,-665.604,-54.9075,-4.37396,-0.0319313,-0.04474,
1.59,-230.229,153.215,-1.56198,0.000464684,-0.00137376,
1.6,315.069,-165.383,-1.97822,-0.00279586,-0.00764032,
1.61,-156.764,-282.427,-0.113955,-0.00822313,-0.00532622,
1.62,-323.107,159.438,1.11946,-0.00348531,-0.00523223,
1.62,-323.107,159.438,1.11946,-0.00348531,-0.00523223,
1.66,-53.8299,396.866,0.56856,-0.00523125,-0.0119789,
1.67,-1.29104,-126.306,-1.90366,-0.0371876,0.0113424,
1.68,-359.15,-350.71,0.763689,-0.00653727,-0.0112223,
1.69,-158.455,186.388,1.721,-0.00948836,-0.016479,
1.7,249.706,62.4604,-1.51352,-0.00883906,-0.0148636,
1.71,-165.314,-169.948,-0.670741,-0.0220653,-0.00531566,
1.72,-482.814,197.136,-0.659177,0.00282197,-0.00306774,
1.73,40.2398,131.715,-0.304045,-0.000676074,0.00237244,
1.74,36.1441,-381.194,-0.287386,-0.00268216,0.00190741,
1.75,-295.944,-122.093,0.313657,0.0024279,-0.00578453,
1.75,-295.944,-122.093,0.313657,0.0024279,-0.00578453,
1.75,-295.944,-122.093,0.313657,0.0024279,-0.00578453,
1.75,-295.944,-122.093,0.313657,0.0024279,-0.00578453,
1.75,-295.944,-122.093,0.313657,0.0024279,-0.00578453,
1.75,-295.944,-122.093,0.313657,0.0024279,-0.00578453,
1.75,-295.944,-122.093,0.313657,0.0024279,-0.00578453,
1.75,-295.944,-122.093,0.313657,0.0024279,-0.00578453,
1.75,-295.944,-122.093,0.313657,0.0024279,-0.00578453,
1.78,-285.232,-246.814,0.890487,-0.0203367,-0.0237139,
1.79,-167.338,266.717,3.18672,-0.0248879,-0.0306788,
1.79,-167.338,266.717,3.18672,-0.0248879,-0.0306788,
1.8,315.884,0.00657713,-3.94848,-0.0286233,-0.0265079,
1.81,-40.6489,-317.707,-2.30206,-0.00137624,-0.000893003,
1.81,-40.6489,-317.707,-2.30206,-0.00137624,-0.000893003,
1.82,-299.03,189.937,-1.39423,-0.00285404,-0.000815558,
1.83,214.452,194.412,-0.913796,0.0013262,0.00147427,
1.84,86.6569,-330.118,-0.576825,0.000853371,-0.00298118,
1.87,255.003,-198.73,-0.262377,0.000762702,-0.00191537,
1.88,-284.408,-178.538,0.136601,-0.000820201,-0.0010532,
1.89,-69.8261,309.154,0.169037,-0.00215068,0.000328004,
1.9,324.948,-68.6228,0.00947977,-0.00112895,-0.00287191,
1.91,-121.401,-310.738,0.0157927,0.00139389,0.000139009,
1.92,-215.114,246.295,-0.103445,0.00166754,0.00236498,
1.93,303.61,119.517,0.190148,1.33715e-05,0.00347449,
1.94,33.9703,-332.77,0.0276485,-0.000770509,0.004786,
1.95,-316.488,83.4994,-0.527865,0.00414998,0.00392823,
1.98,-317.796,-93.5269,-0.47775,0.00353169,0.00509741,
1.98,-317.796,-93.5269,-0.47775,0.00353169,0.00509741,
1.99,34.6746,326.133,-0.00906607,0.00226546,0.00433844,
2,300.511,-139.717,-0.72233,-0.00113401,-0.00775611,
2.01,-210.111,-257.883,0.513076,-0.000674185,-0.00770493,
2.02,-143.633,296.6,0.590506,-0.00777473,-0.00567471,
2.02,-143.633,296.6,0.590506,-0.00777473,-0.00567471,
2.03,330.338,41.5845,-0.815997,-0.000640868,-0.00489731,
2.04,-35.0807,-331.193,-0.0205967,-0.00524737,-0.00513087,
2.07,144.292,-303.197,-0.474942,-0.00379295,-0.00296839,
2.08,-333.057,-33.0061,0.851719,-0.00267762,-0.00463375,
2.09,92.3041,322.217,-0.114987,-0.00170529,-0.00398082,
2.1,284.725,-177.362,-0.628543,-0.00100711,-0.00354586,
2.11,-247.483,-227.41,0.398887,-0.000993807,-0.00305878,
2.11,-247.483,-227.41,0.398887,-0.000993807,-0.00305878,
2.12,-113.351,315.152,0.396654,-0.00196181,-0.00330933,
2.13,337.731,11.0061,-0.556024,-0.00266479,-0.0065422,
2.14,-56.6725,-332.9,0.396986,-0.00460371,-0.00779946,
2.17,138.43,-310.633,-0.273358,-0.00104442,-0.00697416,
2.18,-338.549,-31.2898,0.864471,-0.000746045,-0.00447034,
2.19,90.5983,326.842,-0.226248,-0.0038814,-0.00423997,
2.19,90.5983,326.842,-0.226248,-0.0038814,-0.00423997,
2.2,294.032,-173.361,-0.552688,-0.00422448,-0.00402629,
2.2,294.032,-173.361,-0.552688,-0.00422448,-0.00402629,
2.21,-240.032,-243.011,0.387281,0.001343,-0.0066258,
2.22,-136.386,310.494,0.495147,0.00172229,-0.0017436,
