Time,VD,VQ,P1Stable,ID,IQ

















1.04,96.572,-102.521,-264.574,0.539143,-1.45526,
1.05,94.251,-22.2679,-154.982,-0.444402,-0.74678,
1.08,138.369,-107.479,-37.0536,-0.552445,0.0592897,
1.1,-135.733,-36.2019,-17.4287,0.637682,0.467082,
1.11,-212.268,-0.634825,-40.1972,1.35505,0.167687,
1.19,128.463,-47.2847,-467.652,-0.268471,-1.9548,
1.2,609.891,-271.986,-403.227,-0.522575,0.686328,
1.22,-705.339,95.4556,-415.816,0.797228,-0.278147,
1.24,717.128,191.603,-408.19,-0.785989,0.18267,
1.26,-601.136,-433.161,-386.702,0.777594,0.398659,
1.27,-125.653,-8.5921,-429.904,1.20807,-0.565166,
1.29,242.862,228.691,-349.217,-0.864546,0.330561,
1.31,-459.264,27.1732,-259.361,0.277621,-0.62381,
1.32,-112.656,52.9738,-283.492,0.258313,-1.12664,
1.38,-429.377,-142.652,-182.776,-0.00433913,-0.337096,
1.39,-595.727,-96.8386,-173.155,0.597838,-0.219385,
1.41,749.835,-353.049,-122.101,-0.0188687,0.451614,
1.42,249.476,-348.625,-138.639,0.156425,0.288156,
1.44,136.891,354.856,-100.726,-0.424647,-0.0728285,
1.45,256.251,-19.7923,-69.5776,-0.0309535,0.415956,
1.46,-397.009,147.684,-57.0034,-0.08628,0.170852,
1.47,-467.064,335.842,-53.0615,-0.0426901,-0.225942,
1.49,-145.854,-434.789,-40.761,0.0765223,0.0496592,
1.55,512.312,159.277,-16.5513,-0.0612775,0.221952,
1.55,512.312,159.277,-16.5513,-0.0612775,0.221952,
1.57,-53.9857,52.056,-68.4982,0.743636,-0.000579623,
1.58,15.3207,642.889,-46.2886,-0.159772,-0.103128,
1.59,186.873,310.277,-81.2493,-0.261321,0.0341135,
1.6,-97.7264,-282.15,-50.6089,0.0365467,-0.00795281,
1.61,-279.681,250.952,-31.534,-0.0164983,-0.017316,
1.62,153.407,477.823,-19.4443,-0.0182258,0.00567288,
1.62,153.407,477.823,-19.4443,-0.0182258,0.00567288,
1.66,358.962,10.3341,-1.55335,0.00240298,0.0256635,
1.67,-173.851,-36.3922,-0.437707,0.00359053,-0.0452068,
1.68,-293.521,414.664,0.174318,-0.0145939,-0.00768168,
1.69,180.414,158.003,0.948945,-0.0150007,0.032038,
1.7,67.0209,-317.372,1.20658,0.0219781,0.00310194,
1.71,-181.911,144.691,0.384288,-0.00155262,-0.00227837,
1.72,227.784,473.058,-0.0441454,-0.00322413,0.00101449,
1.73,147.507,-88.5132,-0.280221,0.00422779,0.00833088,
1.74,-374.397,-17.307,-0.462277,-0.000189117,-0.00169155,
1.75,22.4846,330.155,-0.666398,-0.00028724,0.00127259,
1.75,22.4846,330.155,-0.666398,-0.00028724,0.00127259,
1.75,22.4846,330.155,-0.666398,-0.00028724,0.00127259,
1.75,22.4846,330.155,-0.666398,-0.00028724,0.00127259,
1.75,22.4846,330.155,-0.666398,-0.00028724,0.00127259,
1.75,22.4846,330.155,-0.666398,-0.00028724,0.00127259,
1.75,22.4846,330.155,-0.666398,-0.00028724,0.00127259,
1.75,22.4846,330.155,-0.666398,-0.00028724,0.00127259,
1.75,22.4846,330.155,-0.666398,-0.00028724,0.00127259,
1.78,-145.357,398.358,-2.99009,0.0171201,-0.00377291,
1.79,309.523,111.222,-3.76028,-0.00326977,-0.0162131,
1.79,309.523,111.222,-3.76028,-0.00326977,-0.0162131,
1.8,-72.2206,-326.004,-4.00724,-0.0119877,0.0101022,
1.81,-303.187,186.754,-2.55215,-0.00164187,-0.00072743,
1.81,-303.187,186.754,-2.55215,-0.00164187,-0.00072743,
1.82,301.231,216.298,-1.35799,-0.00219993,0.00172904,
1.83,133.131,-292.057,-0.698413,0.00493565,0.00286196,
1.84,-359.15,60.2624,-0.282754,-0.000466511,-0.0055873,
1.87,-312.47,-151.885,0.178875,0.00312583,-0.00764792,
1.88,3.0952,360.402,0.332328,-0.00746984,0.00140811,
1.89,329.941,-92.9234,0.428568,0.00116563,0.00254242,
1.9,-219.049,-280.214,-0.214329,0.00289464,0.00391718,
1.91,-179.394,309.331,-0.629165,0.0050045,-0.00178024,
1.92,349.071,43.6634,-0.857574,0.000630297,-0.000589012,
1.93,-43.7331,-346.903,-1.21701,-0.00494995,0.00303402,
1.94,-296.086,204.932,-1.41718,0.00533545,0.00135754,
1.95,286.098,205.528,-1.364,0.00135177,-0.00413506,
1.98,172.139,310.825,-1.61932,0.00352761,-0.00669296,
1.98,172.139,310.825,-1.61932,0.00352761,-0.00669296,
1.99,244.833,-254.107,-1.70651,-0.00319334,-0.00076422,
2,-328.567,-138.561,-1.3456,0.00176744,-0.00393218,
2.01,1.84738,357.229,-1.34173,0.0017449,-0.00209846,
2.02,332.758,-120.613,-1.10948,-0.00107894,0.00244922,
2.02,332.758,-120.613,-1.10948,-0.00107894,0.00244922,
2.03,-210.629,-288.978,-1.19012,0.0031375,-0.000378069,
2.04,-169.247,314.902,-1.2469,-0.000910213,-0.000439852,
2.07,-309.336,184.399,-1.66141,0.00692148,0.00160026,
2.08,284.161,220.309,-1.77307,-0.00263391,-0.00437956,
2.09,136.092,-332.866,-1.83103,-0.0045066,0.00163713,
2.1,-360.4,-7.54792,-1.41458,0.000818359,-0.00389991,
2.11,131.661,336.19,-1.15956,-0.00091492,-1.12345e-05,
2.11,131.661,336.19,-1.15956,-0.00091492,-1.12345e-05,
2.12,282.566,-221.424,-0.79516,-0.00147246,0.00126773,
2.13,-299.844,-203.196,-0.801634,0.000753162,-0.00125796,
2.14,-66.5413,356.014,-1.00043,0.000658061,-0.000293999,
2.17,-253.193,262.809,-1.52952,0.00596883,0.0012986,
2.18,332.117,150.608,-1.63441,-0.00028977,-0.00605469,
2.19,65.8786,-357.751,-1.34473,-0.00245263,0.000905162,
2.19,65.8786,-357.751,-1.34473,-0.00245263,0.000905162,
2.2,-358.76,71.5031,-1.32814,0.00370275,1.75768e-05,
2.2,-358.76,71.5031,-1.32814,0.00370275,1.75768e-05,
2.21,194.931,310.004,-1.32471,-0.00187298,-5.48383e-05,
2.22,247.047,-266.713,-0.815421,0.00236237,0.00331169,
2.22,247.047,-266.713,-0.815421,0.00236237,0.00331169,
2.25,353.823,-90.5422,0.409903,0.00263877,0.0117538,
2.25,353.823,-90.5422,0.409903,0.00263877,0.0117538,
2.26,-166.542,-323.441,0.445885,0.00717014,-0.00628469,
2.26,-166.542,-323.441,0.445885,0.00717014,-0.00628469,
2.27,-230.45,293.975,-0.476142,0.00373137,0.000698062,
2.28,344.321,129.678,-1.07977,0.000384315,-0.00615821,
2.29,45.8379,-368.483,-1.25847,-0.00319632,0.00398763,
2.29,45.8379,-368.483,-1.25847,-0.00319632,0.00398763,
2.3,-358.684,88.9893,-1.44145,0.00385508,0.00476832,
2.33,-339.44,-150.179,-1.15311,0.00150429,-0.00149759,
2.34,-18.733,368.711,-1.04826,-0.00180494,-0.00143637,
2.35,360.613,-89.5755,-0.973824,0.000232307,0.00263044,
2.35,360.613,-89.5755,-0.973824,0.000232307,0.00263044,
2.36,-162.015,-330.464,-1.05729,0.00221416,0.00320345,
2.36,-162.015,-330.464,-1.05729,0.00221416,0.00320345,
2.36,-162.015,-330.464,-1.05729,0.00221416,0.00320345,
2.37,-239.716,284.064,-1.12205,0.00381313,-0.00299654,
2.38,340.489,141.827,-1.14745,-0.00310792,-0.00100254,
2.4,-364.154,69.6198,-1.16308,0.00193714,-0.00291203,
2.41,190.78,317.659,-1.18787,-0.00240192,-0.00435648,
2.42,260.071,-262.315,-1.19788,-0.00207496,0.00293214,
2.43,-326.659,-174.697,-1.19866,0.000327556,0.0024884,
2.44,-43.9218,362.694,-1.18535,-0.000433411,-0.000754043,
2.45,361.808,-63.4439,-1.22464,-0.00189047,0.000222264,
2.46,-135.515,-341.654,-1.20958,0.0041957,0.00167853,
2.46,-135.515,-341.654,-1.20958,0.0041957,0.00167853,
2.47,-261.191,260.804,-1.1055,0.000109782,-0.00136149,
2.51,161.257,329.009,-1.45692,-0.00371133,-0.00169236,
2.52,278.471,-238.861,-1.52619,-0.0011772,0.00402996,
2.53,-305.307,-204.8,-1.46032,0.00332424,0.00140307,
2.54,-76.2285,357.769,-1.23095,0.00461026,-0.00156653,
2.55,364.665,-29.7885,-1.28747,0.00070647,0.000474523,
2.56,-99.6063,-352.706,-1.3428,0.00203852,0.00154706,
2.57,-285.383,231.128,-1.15087,0.00690724,0.000269257,
2.58,308.46,197.802,-0.79614,-0.000417876,-0.00357275,
2.59,121.313,-344.15,-1.32904,-0.00154919,0.00397832,
2.61,123.512,343.173,-1.72071,-0.00341086,-0.00800479,
2.62,303.386,-206.451,-1.94239,-0.00130926,0.00713501,
2.63,-276.024,-239.316,-2.11548,0.00601443,0.00637777,
2.64,-127.047,346.539,-1.65388,-0.0023407,-0.00242145,
2.64,-127.047,346.539,-1.65388,-0.0023407,-0.00242145,
2.65,364.343,17.5611,-1.38283,-0.00353622,-0.00132688,
2.65,364.343,17.5611,-1.38283,-0.00353622,-0.00132688,
2.66,-48.9485,-364.638,-1.20954,0.000632732,0.00124579,
2.67,-315.682,184.829,-0.736779,-0.000371523,0.000998508,
2.7,-361.674,-67.8478,-0.611189,0.00318437,-0.000942409,
2.71,63.3499,359.605,-0.728563,-0.00387152,-0.00272032,
2.72,332.884,-153.07,-0.807082,-0.00314208,-0.00214923,
2.73,-230.144,-287.917,-0.799106,0.00202141,0.00237214,
2.74,-186.247,317.809,-0.396634,-0.00254577,0.00111449,
2.75,358.003,81.9977,-0.146689,0.00269757,-0.000717449,
2.76,14.1665,-367.541,0.00578211,0.00296404,0.000341646,
2.77,-348.242,119.029,0.50267,-0.000365259,0.00287686,
2.78,221.503,293.568,0.820562,-0.00227512,0.00477343,
2.81,-20.3642,367.344,0.153058,0.00216662,0.001156,
2.82,360.332,-74.7717,0.137538,0.000452028,0.00336936,
