2.19,247.304,231.807,-20.0085,-0.0259223,-0.0335837,
2.2,172.412,-294.189,-20.2995,-0.0282046,0.0311932,
2.2,172.412,-294.189,-20.2995,-0.0282046,0.0311932,
2.21,-331.988,-78.5012,-20.2209,0.0373599,0.021555,
2.22,37.8948,336.419,-19.8671,0.00964873,-0.0391916,
2.22,37.8948,336.419,-19.8671,0.00964873,-0.0391916,
2.25,-193.676,278.853,-18.691,0.0327686,-0.0213598,
2.25,-193.676,278.853,-18.691,0.0327686,-0.0213598,
2.26,321.257,106.539,-18.3528,-0.0287629,-0.0291664,
2.26,321.257,106.539,-18.3528,-0.0287629,-0.0291664,
2.27,39.2844,-346.868,-17.2569,-0.0208704,0.0268897,
2.28,-335.177,70.7967,-16.2188,0.031627,0.0149266,
2.29,179.737,295.434,-15.3596,0.00142571,-0.0324753,
2.29,179.737,295.434,-15.3596,0.00142571,-0.0324753,
2.3,248.775,-238.392,-14.5649,-0.0339635,0.00279492,
2.33,345.072,-24.0938,-11.4661,-0.0184648,-0.0222266,
2.34,-73.8121,-336.055,-10.3443,-0.0195706,0.0188094,
2.35,-284.114,197.015,-9.35866,0.0260673,0.0139951,
2.35,-284.114,197.015,-9.35866,0.0260673,0.0139951,
2.36,268.471,213.916,-8.38967,0.00178946,-0.0233345,
2.36,268.471,213.916,-8.38967,0.00178946,-0.0233345,
2.36,268.471,213.916,-8.38967,0.00178946,-0.0233345,
2.37,154.736,-310.041,-7.39221,-0.0249411,0.000679765,
2.38,-337.168,-64.243,-6.08447,0.00241252,0.0227672,
2.4,318.99,-131.154,-4.64746,-0.0178084,-0.0151287,
2.41,-192.354,-286.853,-3.588,-0.0195683,0.0145184,
2.42,-200.085,280.313,-2.81953,0.0236364,0.00733873,
2.43,326.064,113.185,-2.25014,0.00439337,-0.0214135,
2.44,55.509,-336.168,-1.65136,-0.00811667,-0.00075983,
2.45,-337.01,58.7935,-1.13462,0.000596937,0.00685272,
2.46,159.131,302.981,-0.764226,0.00995678,-0.0052435,
2.46,159.131,302.981,-0.764226,0.00995678,-0.0052435,
2.47,262.06,-223.551,-0.399874,-0.00434784,-0.0087077,
2.51,-47.7975,-337.89,0.590521,-0.00369657,-0.00344343,
2.52,-299.496,165.048,0.82566,-0.00240767,0.00426919,
2.53,246.662,237.849,0.997668,0.0067048,-0.000944285,
2.54,183.144,-287.776,0.328138,0.000546097,0.00441617,
2.55,-326.653,-98.4536,-0.364472,0.00282681,-0.00233535,
2.56,13.216,341.247,-0.788471,0.000146635,-0.00217143,
2.57,329.127,-94.09,-1.06085,-0.00239696,0.00163519,
2.58,-150.067,-307.573,-1.24343,0.000116515,0.00386517,
2.59,-229.713,250.035,-2.0863,0.00144085,-0.0037671,
2.61,94.3288,-326.542,-3.34566,-0.0020714,0.00987106,
2.62,-341.74,5.65002,-3.83586,0.00705641,-0.00034716,
2.63,113.443,321.319,-4.12666,-0.00726982,-0.00836615,
2.63,113.443,321.319,-4.12666,-0.00726982,-0.00836615,
2.64,293.983,-178.383,-1.22032,0.00742637,0.000496436,
2.65,-234.959,-245.34,0.558161,-0.00338457,-0.00880313,
2.65,-234.959,-245.34,0.558161,-0.00338457,-0.00880313,
2.66,-153.91,306.587,1.61786,-0.0046682,0.00368023,
2.67,334.519,67.352,2.61653,0.00689899,0.00290852,
2.7,190.781,284.783,3.61698,-0.00170207,0.0125185,
2.71,235.952,-244.927,3.52661,0.00862476,0.000172126,
2.72,-293.285,-175.723,3.22016,-0.00245975,-0.00876861,
2.72,-293.285,-175.723,3.22016,-0.00245975,-0.00876861,
2.74,343.439,-12.8297,-0.306446,-0.00294837,-0.00421169,
2.75,-65.4217,-336.205,-0.705569,0.00215276,0.000541382,
2.76,-292.786,177.988,-0.912879,0.002111,0.0017784,
2.77,253.587,231.27,-1.03456,-0.00165979,-1.29219e-05,
2.78,181.376,-290.385,-1.0896,0.000962839,0.00371565,
2.81,332.668,-85.2867,-1.0915,-0.00141938,-0.00397274,
2.82,-133.093,-315.863,-0.963263,-0.00211438,0.00416616,
2.83,-249.99,236.001,-0.833104,0.00112044,-0.00115628,
2.84,291.803,181.134,-0.740349,9.85633e-05,-0.00631811,
2.84,291.803,181.134,-0.740349,9.85633e-05,-0.00631811,
2.85,126.697,-318.81,-0.594311,-0.00396699,8.01887e-05,
